id,title,userName,numViews,numVotes,numComments,numHearts,rank,dateCreated,colors/0,colors/1,colors/2,colors/3,colors/4,description,url,imageUrl,badgeUrl,apiUrl,colorWidths/0,colorWidths/1,colorWidths/2,colorWidths/3,colorWidths/4,colors/5,colors/6,colors/7,colors/8,colors/9,colorWidths/5,colorWidths/6,colorWidths/7,colorWidths/8,colorWidths/9
1019703,a i r p l a n e,laquimera,23153,653,11,5,210,2009-11-14 13:02:12,EB9C4D,F2D680,F3FFCF,BAC9A9,697060,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1019703/a_i_r_p_l_a_n_e,http://www.colourlovers.com/paletteImg/EB9C4D/F2D680/F3FFCF/BAC9A9/697060/a_i_r_p_l_a_n_e.png,http://www.colourlovers.com/images/badges/pw/1019/1019703_a_i_r_p_l_a_n_e.png,http://www.colourlovers.com/api/palette/1019703,0.03,0.03,0.03,0.03,0.88,,,,,,,,,,
231876,[225] Never Win,wingedvictory,27775,646,33,5,274,2007-12-11 00:59:08,F2E8C4,98D9B6,3EC9A7,2B879E,616668,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/231876/[225]_Never_Win,http://www.colourlovers.com/paletteImg/F2E8C4/98D9B6/3EC9A7/2B879E/616668/[225]_Never_Win.png,http://www.colourlovers.com/images/badges/p/231/231876_[225]_Never_Win.png,http://www.colourlovers.com/api/palette/231876,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,
171,takkun,oz,27947,641,19,0,154,2005-06-11 18:29:14,E65540,F8ECC2,65A8A6,79896D,,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/171/takkun,http://www.colourlovers.com/paletteImg/E65540/F8ECC2/65A8A6/79896D/takkun.png,http://www.colourlovers.com/images/badges/p/0/171_takkun.png,http://www.colourlovers.com/api/palette/171,0.25,0.25,0.25,0.25,,,,,,,,,,,
726151,early morning,IshakPasha,19416,640,38,0,198,2009-03-01 00:56:23,F5DD9D,BCC499,92A68A,7B8F8A,506266,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/726151/early_morning,http://www.colourlovers.com/paletteImg/F5DD9D/BCC499/92A68A/7B8F8A/506266/early_morning.png,http://www.colourlovers.com/images/badges/p/726/726151_early_morning.png,http://www.colourlovers.com/api/palette/726151,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,
1387198,good tea morning,earlgrey,9502,637,20,0,196,2010-12-16 15:35:09,FFF3DB,E7E4D5,D3C8B4,C84648,703E3B,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1387198/good_tea_morning,http://www.colourlovers.com/paletteImg/FFF3DB/E7E4D5/D3C8B4/C84648/703E3B/good_tea_morning.png,http://www.colourlovers.com/images/badges/p/1387/1387198_good_tea_morning.png,http://www.colourlovers.com/api/palette/1387198,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,
67170,Trajan,The Cooler,107818,632,10,0,265,2007-05-06 19:45:38,8D7966,A8A39D,D8C8B8,E2DDD9,F8F1E9,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/67170/Trajan,http://www.colourlovers.com/paletteImg/8D7966/A8A39D/D8C8B8/E2DDD9/F8F1E9/Trajan.png,http://www.colourlovers.com/images/badges/p/67/67170_Trajan.png,http://www.colourlovers.com/api/palette/67170,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,
1309846,Today Is Rise,Isoli,8636,632,19,0,213,2010-09-27 15:23:12,041122,259073,7FDA89,C8E98E,E6F99D,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1309846/Today_Is_Rise,http://www.colourlovers.com/paletteImg/041122/259073/7FDA89/C8E98E/E6F99D/Today_Is_Rise.png,http://www.colourlovers.com/images/badges/pw/1309/1309846_Today_Is_Rise.png,http://www.colourlovers.com/api/palette/1309846,0.69,0.03,0.05,0.08,0.15,,,,,,,,,,
646744,Craving Starbucks,Miss_Anthropy,15533,621,82,0,164,2008-12-18 17:40:07,C6CCA5,8AB8A8,6B9997,54787D,615145,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/646744/Craving_Starbucks,http://www.colourlovers.com/paletteImg/C6CCA5/8AB8A8/6B9997/54787D/615145/Craving_Starbucks.png,http://www.colourlovers.com/images/badges/p/646/646744_Craving_Starbucks.png,http://www.colourlovers.com/api/palette/646744,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,
473839,Octopus,afro_kid,36731,619,32,0,234,2008-07-25 23:49:30,1D1313,24B694,D22042,A3B808,30C4C9,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/473839/Octopus,http://www.colourlovers.com/paletteImg/1D1313/24B694/D22042/A3B808/30C4C9/Octopus.png,http://www.colourlovers.com/images/badges/pw/473/473839_Octopus.png,http://www.colourlovers.com/api/palette/473839,0.38,0.03,0.16,0.07,0.36,,,,,,,,,,
160309,soapbox parade,lovelyfailed,26950,618,56,0,223,2007-10-01 17:38:17,F0FFC9,A9DA88,62997A,72243D,3B0819,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/160309/soapbox_parade,http://www.colourlovers.com/paletteImg/F0FFC9/A9DA88/62997A/72243D/3B0819/soapbox_parade.png,http://www.colourlovers.com/images/badges/p/160/160309_soapbox_parade.png,http://www.colourlovers.com/api/palette/160309,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,
1471856,Asphodel Meadows RC,OrigamiMei,5323,618,41,0,183,2011-02-26 15:23:34,4B1139,3B4058,2A6E78,7A907C,C9B180,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1471856/Asphodel_Meadows_RC,http://www.colourlovers.com/paletteImg/4B1139/3B4058/2A6E78/7A907C/C9B180/Asphodel_Meadows_RC.png,http://www.colourlovers.com/images/badges/pw/1471/1471856_Asphodel_Meadows_RC.png,http://www.colourlovers.com/api/palette/1471856,0.37,0.2,0.18,0.1,0.15,,,,,,,,,,
1689724,??????,GabsGiggles,5297,617,31,0,177,2011-08-04 15:15:28,2D1B33,F36A71,EE887A,E4E391,9ABC8A,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1689724/,http://www.colourlovers.com/paletteImg/2D1B33/F36A71/EE887A/E4E391/9ABC8A/.png,http://www.colourlovers.com/images/badges/pw/1689/1689724_.png,http://www.colourlovers.com/api/palette/1689724,0.48,0.06,0.09,0.1,0.27,,,,,,,,,,
1389950,teal brocade,amaranthys,12044,614,12,0,224,2010-12-19 16:01:40,429398,6B5D4D,B0A18F,DFCDB4,FBEED3,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1389950/teal_brocade,http://www.colourlovers.com/paletteImg/429398/6B5D4D/B0A18F/DFCDB4/FBEED3/teal_brocade.png,http://www.colourlovers.com/images/badges/pw/1389/1389950_teal_brocade.png,http://www.colourlovers.com/api/palette/1389950,0.37,0.03,0.03,0.05,0.52,,,,,,,,,,
1512316,TheSecretGarden,GabsGiggles,5993,611,35,0,179,2011-03-28 21:40:09,95A131,C8CD3B,F6F1DE,F5B9AE,EE0B5B,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1512316/TheSecretGarden,http://www.colourlovers.com/paletteImg/95A131/C8CD3B/F6F1DE/F5B9AE/EE0B5B/TheSecretGarden.png,http://www.colourlovers.com/images/badges/pw/1512/1512316_TheSecretGarden.png,http://www.colourlovers.com/api/palette/1512316,0.1,0.03,0.04,0.04,0.79,,,,,,,,,,
1307467,soft,ljoobitza,6434,610,32,0,215,2010-09-25 10:21:51,9D9E94,C99E93,F59D92,E5B8AD,D5D2C8,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1307467/soft,http://www.colourlovers.com/paletteImg/9D9E94/C99E93/F59D92/E5B8AD/D5D2C8/soft.png,http://www.colourlovers.com/images/badges/pw/1307/1307467_soft.png,http://www.colourlovers.com/api/palette/1307467,0.48,0.09,0.03,0.05,0.35,,,,,,,,,,
525643,retro circus,angelafaye,17901,607,89,4.5,228,2008-09-05 05:12:27,322938,89A194,CFC89A,CC883A,A14016,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/525643/retro_circus,http://www.colourlovers.com/paletteImg/322938/89A194/CFC89A/CC883A/A14016/retro_circus.png,http://www.colourlovers.com/images/badges/p/525/525643_retro_circus.png,http://www.colourlovers.com/api/palette/525643,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,
894224,Finalized,UPtimist,19761,606,48,5,218,2009-07-16 02:56:48,540045,C60052,FF714B,EAFF87,ACFFE9,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/894224/Finalized,http://www.colourlovers.com/paletteImg/540045/C60052/FF714B/EAFF87/ACFFE9/Finalized.png,http://www.colourlovers.com/images/badges/pw/894/894224_Finalized.png,http://www.colourlovers.com/api/palette/894224,0.51,0.31,0.1,0.05,0.03,,,,,,,,,,
1254411,Lil' Augusta (IF-RC),Wordofmouse,5067,602,50,0,174,2010-08-02 22:43:46,79254A,795C64,79927D,AEB18E,E3CF9E,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1254411/Lil_Augusta_(IF-RC),http://www.colourlovers.com/paletteImg/79254A/795C64/79927D/AEB18E/E3CF9E/Lil_Augusta_(IF-RC).png,http://www.colourlovers.com/images/badges/pw/1254/1254411_Lil_Augusta_(IF-RC).png,http://www.colourlovers.com/api/palette/1254411,0.2,0.09,0.2,0.42,0.09,,,,,,,,,,
1917934,Same old...,surpriseice,5519,597,14,0,212,2011-12-29 13:16:11,452E3C,FF3D5A,FFB969,EAF27E,3B8C88,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1917934/Same_old...,http://www.colourlovers.com/paletteImg/452E3C/FF3D5A/FFB969/EAF27E/3B8C88/Same_old....png,http://www.colourlovers.com/images/badges/pw/1917/1917934_Same_old....png,http://www.colourlovers.com/api/palette/1917934,0.38,0.11,0.07,0.04,0.4,,,,,,,,,,
1228217,Wishing on a star,Northern Dancer,9398,592,12,0,178,2010-07-04 20:44:09,2B2726,0A516D,018790,7DAD93,BACCA4,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1228217/Wishing_on_a_star,http://www.colourlovers.com/paletteImg/2B2726/0A516D/018790/7DAD93/BACCA4/Wishing_on_a_star.png,http://www.colourlovers.com/images/badges/pw/1228/1228217_Wishing_on_a_star.png,http://www.colourlovers.com/api/palette/1228217,0.58,0.13,0.06,0.03,0.2,,,,,,,,,,
1329120,If We Should Meet,sunmeadow,7320,591,18,0,187,2010-10-18 16:05:18,027B7F,FFA588,D62957,BF1E62,572E4F,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1329120/If_We_Should_Meet,http://www.colourlovers.com/paletteImg/027B7F/FFA588/D62957/BF1E62/572E4F/If_We_Should_Meet.png,http://www.colourlovers.com/images/badges/pw/1329/1329120_If_We_Should_Meet.png,http://www.colourlovers.com/api/palette/1329120,0.81,0.04,0.05,0.05,0.05,,,,,,,,,,
1365151,piccadilly sparrows,avilluk,42042,590,14,0,373,2010-11-25 07:27:46,FB6900,F63700,004853,007E80,00B9BD,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1365151/piccadilly_sparrows,http://www.colourlovers.com/paletteImg/FB6900/F63700/004853/007E80/00B9BD/piccadilly_sparrows.png,http://www.colourlovers.com/images/badges/p/1365/1365151_piccadilly_sparrows.png,http://www.colourlovers.com/api/palette/1365151,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,
1564528,Still Here,faith4faith,4808,590,14,0,231,2011-05-05 23:20:47,FA6A64,7A4E48,4A4031,F6E2BB,9EC6B8,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1564528/Still_Here,http://www.colourlovers.com/paletteImg/FA6A64/7A4E48/4A4031/F6E2BB/9EC6B8/Still_Here.png,http://www.colourlovers.com/images/badges/pw/1564/1564528_Still_Here.png,http://www.colourlovers.com/api/palette/1564528,0.12,0.13,0.07,0.04,0.64,,,,,,,,,,
160789,Arabic Taste of Life,laleh1979,17044,586,120,5,176,2007-10-02 07:08:30,F06D61,DA825F,C4975C,A8AB7B,8CBF99,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/160789/Arabic_Taste_of_Life,http://www.colourlovers.com/paletteImg/F06D61/DA825F/C4975C/A8AB7B/8CBF99/Arabic_Taste_of_Life.png,http://www.colourlovers.com/images/badges/p/160/160789_Arabic_Taste_of_Life.png,http://www.colourlovers.com/api/palette/160789,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,
1397816,avilluk,Isoli,5416,586,54,0,209,2010-12-28 07:04:41,23192D,FD0A54,F57576,FEBF97,F5ECB7,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1397816/avilluk,http://www.colourlovers.com/paletteImg/23192D/FD0A54/F57576/FEBF97/F5ECB7/avilluk.png,http://www.colourlovers.com/images/badges/pw/1397/1397816_avilluk.png,http://www.colourlovers.com/api/palette/1397816,0.37,0.12,0.07,0.03,0.41,,,,,,,,,,
5079,Hibiscus,shore,19344,578,45,0,235,2005-09-19 14:25:42,F6D76B,FF9036,D6254D,FF5475,FDEBA9,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/5079/Hibiscus,http://www.colourlovers.com/paletteImg/F6D76B/FF9036/D6254D/FF5475/FDEBA9/Hibiscus.png,http://www.colourlovers.com/images/badges/p/5/5079_Hibiscus.png,http://www.colourlovers.com/api/palette/5079,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,
806215,Mountain Spring,ambu1959,7084,578,64,0,226,2009-05-02 21:21:28,A3C68C,879676,6E6662,4F364A,340735,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/806215/Mountain_Spring,http://www.colourlovers.com/paletteImg/A3C68C/879676/6E6662/4F364A/340735/Mountain_Spring.png,http://www.colourlovers.com/images/badges/pw/806/806215_Mountain_Spring.png,http://www.colourlovers.com/api/palette/806215,0.37,0.03,0.03,0.03,0.54,,,,,,,,,,
510474,vintage Christmas,angelafaye,30185,571,51,5,201,2008-08-23 17:49:47,A32C28,1C090B,384030,7B8055,BCA875,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/510474/vintage_Christmas,http://www.colourlovers.com/paletteImg/A32C28/1C090B/384030/7B8055/BCA875/vintage_Christmas.png,http://www.colourlovers.com/images/badges/pw/510/510474_vintage_Christmas.png,http://www.colourlovers.com/api/palette/510474,0.36,0.05,0.16,0.25,0.18,,,,,,,,,,
1035811,shattered silence,bluefrog,13153,568,90,4.5,190,2009-12-01 11:09:55,80A8A8,909D9E,A88C8C,FF0D51,7A8C89,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1035811/shattered_silence,http://www.colourlovers.com/paletteImg/80A8A8/909D9E/A88C8C/FF0D51/7A8C89/shattered_silence.png,http://www.colourlovers.com/images/badges/pw/1035/1035811_shattered_silence.png,http://www.colourlovers.com/api/palette/1035811,0.48,0.07,0.05,0.03,0.37,,,,,,,,,,
702402,One Year of Love,Miaka,11360,562,47,5,207,2009-02-09 21:59:00,6D9788,1E2528,7E1C13,BF0A0D,E6E1C2,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/702402/One_Year_of_Love,http://www.colourlovers.com/paletteImg/6D9788/1E2528/7E1C13/BF0A0D/E6E1C2/One_Year_of_Love.png,http://www.colourlovers.com/images/badges/pw/702/702402_One_Year_of_Love.png,http://www.colourlovers.com/api/palette/702402,0.22,0.18,0.05,0.14,0.41,,,,,,,,,,
